hunger,lat,lon
14,40.895553,-98.207190
7,40.982236,-99.111320
9,41.014592,-98.882670
7,40.817442,-99.153870
24,41.121028,-98.826190
6,41.097169,-98.315870
12,41.230069,-98.474490
18,41.639578,-99.410550
13,41.523574,-98.684610
10,40.786865,-98.747010
18,40.970793,-99.485820
11,41.826783,-99.490580
0,41.442710,-99.355160
10,41.413885,-98.423100
9,40.807789,-98.597800
12,40.589299,-98.381310
15,40.142462,-99.353980
10,40.318156,-99.895620
5,40.370382,-99.471440
5,40.493457,-99.113480
4,40.431821,-98.439460
22,40.106595,-99.822500
4,40.534445,-99.614980
7,40.320042,-98.593310
25,40.121789,-99.044570
8,40.284783,-98.434460
9,40.303479,-98.738840
9,40.523823,-98.048120
2,40.343570,-98.150790
8,40.365387,-97.963630
37,40.310905,-99.764800
6,40.627711,-99.863340
22,40.425264,-98.109570
12,40.103792,-98.943890
1,40.532115,-99.246020
2,40.459158,-98.288920
22,40.084405,-98.303060
26,40.023871,-97.910100
19,40.635514,-98.094420
2,40.568436,-98.784340
25,40.099617,-99.976190
9,40.306853,-99.056940
21,40.344350,-100.035950
9,40.434479,-99.373110
10,40.465821,-98.654050
8,40.142355,-98.669520
0,40.604180,-98.232170
8,40.595599,-98.539810
11,40.642616,-98.676810
9,40.275161,-98.246590
2,40.507276,-99.500470
11,40.491484,-98.924120
10,40.085446,-99.146220
6,40.194840,-98.038590
0,40.230878,-97.894270
8,40.145771,-99.467080
5,40.247784,-99.621870
8,40.176513,-99.404864
15,40.090341,-98.528080
3,40.113307,-99.238750
11,40.083133,-98.788530
2,40.459642,-98.558920
11,40.126094,-97.876960
3,40.605538,-97.949550
7,40.576873,-99.740030
37,40.092127,-99.630580
10,40.036860,-98.078280
7,40.603945,-97.854330
5,40.674132,-98.264960
25,40.287173,-98.889580
5,40.338567,-99.186380
9,40.225039,-100.630520
14,40.241652,-100.301500
11,40.097723,-101.540550
6,40.317358,-100.178570
3,40.489063,-101.883490
17,40.242582,-100.853760
9,40.618751,-100.507290
47,40.049447,-100.443380
48,40.429297,-101.536010
8,40.656225,-100.053910
8,40.756879,-100.218810
19,40.032262,-101.960410
11,40.560493,-100.956540
7,40.530405,-101.675760
24,40.236212,-100.423750
12,40.056031,-100.280260
2,40.142872,-101.407580
9,40.638541,-100.657780
3,40.646065,-100.352620
17,40.358455,-101.112240
0,40.133487,-101.720100
52,40.519197,-100.377540
9,40.150605,-101.233750
7,40.160252,-101.013110
9,40.484407,-101.355610
8,40.106363,-100.110770
13,41.129363,-100.775020
7,41.398865,-100.222650
9,41.569138,-101.688160
10,41.058171,-102.089260
7,41.036035,-100.343980
12,41.583579,-102.858510
6,41.091667,-101.890920
3,41.173278,-103.902400
12,41.104806,-102.409050
14,40.868727,-99.976970
10,41.406407,-103.007110
12,40.808779,-100.963180
8,41.207381,-103.471260
4,40.847471,-101.380310
0,42.211636,-100.220100
8,40.952436,-100.157190
5,40.850141,-101.758240
3,41.318554,-102.973770
8,41.931243,-100.272850
9,41.186837,-101.031170
1,41.250772,-101.601410
12,41.240580,-103.660800
12,41.296221,-101.778510
13,41.376624,-102.055120
11,41.521238,-102.559730
7,41.168155,-102.638740
7,40.845229,-101.537800
12,41.020868,-100.540090
16,42.088889,-101.092990
14,41.115512,-101.698190
9,41.402127,-102.350250
15,41.154635,-101.378770
7,41.233268,-103.283250
7,42.108800,-100.315100
24,42.077390,-100.743590
12,41.162214,-103.019490
10,41.437215,-100.530060
6,41.194109,-101.178990
16,41.918663,-100.527390
16,41.560479,-100.982540
8,40.734776,-101.982210
6,40.820868,-101.179820
13,40.770008,-100.734420
0,40.892469,-100.070257
11,42.716711,-100.647160
14,42.530382,-99.882060
12,42.838967,-101.366630
9,42.914711,-100.787890
4,42.614160,-100.038990
7,42.939915,-100.928270
38,42.519402,-99.708260
24,42.848109,-101.656740
2,42.686576,-101.099840
0,42.940698,-100.255560
7,42.630020,-100.267560
11,42.139280,-102.849370
0,41.823881,-102.966520
11,41.861313,-101.985480
15,41.777948,-103.312770
0,41.996022,-102.182470
5,41.660814,-103.105170
11,42.808213,-103.002190
13,42.672974,-103.398410
0,42.232420,-102.197920
8,41.803503,-103.659980
22,42.567701,-102.000830
9,41.549736,-103.724210
14,42.624764,-103.831010
9,42.580176,-102.654430
9,42.369213,-103.177410
19,41.926792,-101.737050
2,42.217730,-102.428330
17,41.849619,-103.994650
29,41.746944,-103.416351
57,42.485817,-103.212270
23,41.781984,-103.517280
11,41.863357,-103.470090
14,41.940693,-103.788150
14,41.986025,-103.959350
19,42.737843,-102.485730
15,41.885553,-103.652410
0,42.963117,-102.510680
26,41.923050,-101.561450
25,42.755969,-103.256200
15,29.984096,-90.169020
13,30.011517,-90.162450
12,29.997168,-90.213800
10,29.999453,-90.133980
13,30.013985,-90.191280
3,29.810193,-90.447690
9,29.942703,-90.299690
19,29.958802,-89.999020
8,29.715795,-90.124190
13,29.822707,-90.006160
44,29.307982,-89.380070
35,29.900075,-90.386550
21,29.749706,-89.940430
23,29.351783,-89.513810
20,29.946404,-89.961180
9,29.969128,-90.375630
29,30.033974,-90.553800
24,29.384033,-89.596960
28,30.058276,-90.617380
24,30.053907,-90.689150
19,29.915355,-90.053350
20,29.894261,-90.030720
14,29.967081,-90.410120
19,29.878578,-90.069030
21,29.991051,-90.246900
14,30.022853,-90.251330
20,29.652752,-90.101200
15,30.073941,-90.485160
11,29.907162,-90.351420
10,30.044010,-90.699560
19,29.869283,-90.109330
8,29.935089,-89.920890
69,30.055429,-90.640730
8,30.007089,-90.413890
7,29.878373,-90.430630
42,29.572751,-89.781390
42,29.529091,-89.788300
19,30.059516,-90.559870
26,29.860890,-89.822250
33,30.013027,-90.857140
17,29.962601,-90.309650
12,29.979997,-90.711780
31,29.277457,-89.358980
22,29.902193,-89.897260
25,29.915340,-90.177370
33,29.956804,-90.077570
48,29.943505,-90.084080
31,29.938155,-90.036670
16,29.927305,-90.101970
28,29.968054,-90.064030
31,29.970404,-90.030360
24,29.952305,-90.123470
25,29.974504,-90.087470
18,29.961875,-90.160370
23,30.006353,-90.062640
8,29.952605,-90.205360
7,30.006003,-90.109470
23,29.951705,-90.104110
33,30.016002,-90.019720
35,30.033475,-89.977360
23,30.050310,-89.956380
24,30.063059,-89.885110
23,29.938005,-90.071950
16,29.917005,-89.989820
16,29.797776,-90.818090
10,29.931838,-91.198130
100,29.688425,-91.220844
18,30.030819,-91.075760
21,29.692515,-91.229380
12,29.553952,-90.598810
18,29.385126,-90.619390
12,29.523897,-90.340430
29,30.103905,-91.001040
7,29.696385,-90.944418
22,29.384672,-90.696890
20,29.435146,-90.304790
12,29.670214,-90.462020
33,29.658394,-90.974550
17,29.275485,-90.243780
17,29.227769,-90.012110
13,29.696636,-90.772380
14,29.593377,-90.747500
28,29.560581,-90.690300
19,29.626988,-90.720760
19,29.829135,-90.963600
12,29.535139,-90.445460
12,29.620122,-90.492180
0,29.697038,-90.552230
32,29.428462,-90.525560
19,29.694806,-91.182520
18,29.915990,-91.021870
5,29.990967,-91.054560
16,29.698280,-91.313470
4,29.995157,-91.025860
15,29.715302,-90.609700
15,29.718856,-90.834250
11,29.352141,-90.826040
25,30.517866,-90.472540
0,30.513982,-90.480403
26,30.484785,-90.476200
11,30.482725,-90.001030
25,30.723034,-90.521080
18,30.932125,-89.862510
31,30.762908,-89.877740
5,30.613004,-89.930890
9,30.470793,-90.104910
10,30.539780,-90.079530
5,30.793858,-90.510260
13,30.616777,-90.189800
21,30.844465,-90.120660
25,30.867259,-90.746880
0,30.686968,-90.323320
30,30.628735,-90.517440
25,30.923938,-90.502060
14,30.327126,-89.931180
10,30.623502,-90.356890
6,30.424049,-90.185190
6,30.367119,-90.059990
20,30.272335,-90.727010
28,30.944302,-90.262520
0,30.546528,-90.483750
15,30.401481,-89.769170
32,30.702471,-90.776040
16,30.427599,-90.417280
5,30.520782,-90.306380
20,30.769493,-90.510640
12,30.269565,-89.775870
22,30.298048,-89.811760
9,30.266707,-89.730490
19,30.386031,-90.572970
14,30.658471,-89.903980
17,30.534785,-89.885820
32,30.875453,-90.512540
16,30.560995,-90.501960
6,30.400949,-90.081050
32,30.233400,-92.009590
8,30.185867,-92.047060
21,30.211901,-92.059120
19,30.278600,-92.027590
8,30.163368,-92.019740
20,29.943573,-92.148720
14,30.411741,-91.917020
7,29.907136,-91.905780
19,29.841827,-91.546790
22,30.474610,-92.585680
0,30.365586,-92.303630
21,30.301254,-91.861690
9,30.134801,-91.952510
0,30.079692,-91.911387
14,30.327199,-92.043300
9,29.883266,-91.530100
10,30.566122,-92.321150
24,30.414588,-92.217720
28,30.213767,-92.379210
25,29.945707,-91.986820
19,30.198258,-92.162110
22,30.237007,-92.511990
20,30.477275,-92.696910
15,29.941157,-92.038110
18,30.182784,-92.465760
22,30.492895,-92.415780
11,30.261809,-92.567700
19,29.759314,-91.525610
21,30.419571,-92.047530
11,30.005408,-92.544170
9,30.328683,-92.495490
24,29.910582,-91.669800
21,30.242533,-92.663750
21,29.984184,-92.320700
22,30.082515,-92.725960
100,30.517709,-92.183500
30,30.076638,-91.712940
28,30.630000,-92.426520
7,30.101305,-92.131520
40,30.188258,-92.576140
17,30.142775,-92.511660
25,29.975453,-91.840730
8,30.022348,-91.783140
31,30.530965,-92.095210
13,29.866543,-92.158982
11,30.781744,-92.419680
26,30.549089,-91.930060
18,30.234581,-92.264310
0,30.675449,-92.425620
12,30.247110,-92.739510
17,30.148473,-91.800300
19,30.244311,-92.100990
23,30.394648,-92.077860
24,30.871853,-92.405320
24,30.710639,-92.306280
25,30.653805,-92.054790
15,30.246368,-92.831990
9,30.103107,-91.999930
26,30.226399,-93.204960
9,30.165907,-93.249050
22,30.129908,-93.196320
6,30.327970,-93.210900
31,30.239906,-93.149770
8,30.077002,-93.032240
15,29.778234,-93.409070
2,29.836547,-93.036300
14,30.444310,-93.412210
17,30.835881,-93.270710
4,30.685067,-92.980650
15,30.867410,-92.794420
34,30.994164,-93.499980
25,30.366126,-92.918370
8,29.771240,-92.887320
0,30.799893,-92.944080
10,29.995358,-93.375750
22,30.107308,-92.919920
16,30.243213,-93.003860
10,30.494379,-92.859920
0,30.235892,-92.915270
7,30.518729,-92.961990
14,30.599065,-93.256100
19,30.685274,-93.558270
11,30.710561,-92.890810
14,30.620456,-92.745820
25,30.937089,-92.948020
11,30.472103,-93.139570
10,30.518748,-93.027350
24,30.921274,-93.281940
20,30.586251,-93.421350
19,30.338939,-93.664720
25,30.811926,-93.005820
14,30.245205,-93.363600
13,30.154028,-93.424120
19,30.183689,-93.598150
12,30.251665,-93.270470
9,30.608471,-90.927580
10,30.350306,-91.261210
18,30.508318,-90.585460
2,30.949066,-91.592940
18,30.584787,-91.147630
22,30.822847,-91.705310
22,30.384402,-91.255490
63,30.216906,-91.079750
14,30.823174,-90.921000
22,30.063433,-90.846440
8,30.130584,-90.959090
11,30.468526,-90.928270
49,30.546033,-91.418980
18,30.810733,-91.115410
19,30.605673,-91.616120
26,30.307865,-90.800540
7,30.211172,-91.008750
49,30.633678,-91.337860
10,30.229237,-90.922510
12,30.585687,-90.980140
9,30.399271,-91.421480
0,30.019278,-90.776190
27,30.535477,-90.674640
11,30.878083,-91.676720
15,30.826285,-91.228120
13,30.622391,-91.414680
28,30.514159,-91.742460
13,30.587852,-91.399940
15,30.917437,-91.712600
10,30.447866,-90.752280
11,30.568308,-91.550750
9,30.548421,-91.632500
15,30.483791,-91.516190
21,30.720494,-91.580290
20,30.700337,-91.440320
18,30.972292,-91.078950
13,30.609979,-91.461810
8,30.033180,-90.736740
19,30.270694,-91.248530
17,30.473536,-91.263240
10,30.311440,-90.939550
2,30.642585,-90.994890
20,30.439483,-91.468060
12,30.613588,-91.363610
8,30.212699,-90.819470
12,30.857355,-91.373080
6,30.264611,-91.095950
9,30.722133,-91.109150
15,30.182068,-90.857070
7,30.287104,-91.153620
18,30.934986,-91.537010
13,30.680083,-91.398520
15,30.521962,-90.840350
21,30.153959,-91.159300
26,30.925815,-91.096720
9,30.655578,-91.140150
0,30.448840,-91.186330
38,30.446290,-91.173050
7,30.405002,-91.186834
40,30.485639,-91.156120
23,30.444950,-91.138060
27,30.534088,-91.178650
14,30.411391,-91.149700
7,30.403341,-91.080350
10,30.361609,-91.090410
22,30.525121,-91.131850
24,30.504989,-91.118800
15,30.484756,-91.068620
15,30.455140,-91.063580
15,30.425791,-91.038150
8,30.387642,-90.999210
5,30.537938,-91.048120
7,30.465340,-91.016590
49,30.373865,-91.170650
31,32.577610,-92.906200
9,32.642811,-93.017090
19,32.765739,-93.880280
11,32.697056,-93.699100
16,32.420611,-94.009230
13,32.331964,-92.951730
19,32.204949,-93.103830
33,32.803257,-93.408020
18,32.050033,-93.319280
34,32.969535,-93.449590
36,32.487485,-93.390350
39,32.502528,-93.213260
24,32.234006,-93.690080
23,32.518748,-93.057050
14,32.828541,-93.839180
26,32.191147,-93.819100
30,32.017160,-92.905900
27,32.110359,-93.785840
12,32.453029,-93.996830
6,32.176112,-93.303980
13,32.569798,-93.551330
33,32.954851,-93.113440
20,32.429157,-93.295490
24,32.782880,-93.031760
17,32.890777,-93.879950
9,32.983957,-93.892540
10,32.342739,-93.160750
18,32.168532,-93.954020
15,32.309864,-93.870890
26,32.830135,-92.855680
17,31.991863,-93.983560
12,32.317180,-93.503660
35,32.031067,-93.685850
20,32.631009,-93.287510
20,32.679068,-93.975340
23,32.748354,-93.971880
18,31.920574,-93.483650
25,32.913383,-93.689120
23,31.810803,-93.508200
16,32.596886,-93.502600
26,32.304429,-93.330080
12,32.978828,-93.997330
19,32.122435,-92.984140
9,32.924798,-93.452950
12,32.941481,-93.310200
24,32.535107,-93.302970
33,32.994597,-93.459920
19,32.278422,-93.794690
19,32.937726,-92.804710
29,32.849008,-93.975990
40,32.505352,-93.748610
39,32.490777,-93.767610
27,32.484232,-93.736710
13,32.457903,-93.713300
22,32.426104,-93.745420
26,32.564430,-93.830500
36,32.449286,-93.780000
39,32.474453,-93.800220
5,32.477994,-93.619180
20,32.552315,-93.708360
14,32.478752,-93.670400
8,32.350987,-93.629380
16,32.397255,-93.804300
14,32.487601,-93.890640
17,32.420670,-93.887700
17,32.519393,-92.107550
40,32.456862,-92.088810
21,32.547067,-92.043840
0,32.527693,-92.075583
13,32.308243,-91.715270
28,32.814969,-91.906780
36,32.829213,-92.652960
34,32.919093,-91.677370
19,32.507942,-92.349230
29,32.277816,-92.452830
13,32.533389,-92.491640
18,32.678312,-91.895460
26,32.438621,-91.508090
37,32.341594,-91.216458
11,32.641967,-92.352900
12,32.683644,-92.671790
20,32.597244,-91.476640
12,32.361562,-92.375170
22,32.764289,-92.376570
8,31.950754,-91.784630
36,32.526277,-92.717940
33,32.272141,-92.724890
55,32.978295,-91.619450
27,32.229884,-92.697630
37,32.995821,-91.316860
34,32.806899,-91.207590
40,32.957004,-92.701520
25,32.286179,-91.808040
16,32.885372,-92.235810
25,32.770852,-91.743610
21,32.887552,-91.410700
14,32.601149,-91.799170
11,32.714211,-91.457760
5,32.341112,-92.720270
28,32.457301,-91.787540
35,32.524760,-92.646960
0,32.525825,-92.649298
11,32.513699,-92.806330
20,32.582205,-91.115410
25,32.957393,-92.579350
100,32.491910,-91.856326
20,32.700356,-92.082830
32,32.397286,-91.176570
11,32.660116,-91.205310
16,32.526944,-92.159900
24,32.456034,-92.182760
28,32.156791,-91.728740
27,31.294532,-92.460150
24,31.261716,-92.424690
14,31.302432,-92.505150
19,31.252471,-91.770310
18,30.920328,-92.168090
17,31.247945,-92.216240
46,30.996931,-92.322280
23,31.755985,-91.578520
17,30.986760,-92.043190
12,31.365331,-92.195460
13,31.219680,-92.073450
43,30.930026,-92.089550
34,31.667978,-91.513820
15,32.037425,-91.644750
29,31.024614,-91.927150
11,31.765818,-91.823820
23,31.060792,-92.157020
27,31.654792,-92.128720
21,31.586986,-91.867250
100,30.728695,-91.972700
14,31.114462,-92.404550
18,31.067379,-92.054470
26,31.140727,-92.080560
27,30.698425,-91.752880
16,31.381317,-91.769140
17,31.053050,-91.910010
36,30.835875,-92.065640
37,32.090387,-91.241210
13,30.717386,-91.890850
17,31.352105,-92.400600
10,30.945975,-91.952940
27,31.924224,-91.312650
29,30.895994,-92.312600
32,31.858890,-91.674630
40,30.966506,-91.822420
11,31.695553,-92.227510
23,31.540784,-91.486980
51,31.796575,-91.434300
31,31.615767,-91.787130
32,31.938233,-91.708320
0,31.769334,-91.979980
17,31.215039,-93.423010
18,31.755314,-92.754740
19,31.415125,-92.394536
15,31.733049,-93.517460
38,31.527479,-92.484040
19,31.332031,-92.674850
41,31.963299,-92.779850
27,31.903462,-93.098050
52,31.817257,-93.025520
23,31.541077,-92.898420
26,31.525400,-92.681500
30,32.130124,-92.067550
26,31.804420,-93.718350
14,32.081150,-92.639790
12,31.563093,-92.549540
11,31.168617,-92.697700
7,31.899409,-91.910430
12,31.492622,-93.464570
38,31.378139,-92.887350
10,31.398236,-93.444220
17,31.050239,-92.524740
20,31.759474,-92.389270
19,31.004922,-92.620990
17,32.024884,-92.164210
6,31.118135,-92.799960
12,31.330255,-93.388820
29,31.950470,-92.151070
17,31.138723,-93.227450
14,31.452874,-92.794650
18,31.514631,-93.548690
12,31.771120,-93.415470
1,31.612618,-92.980750
16,31.671252,-92.859320
0,31.371519,-92.973180
24,31.660742,-92.988860
37,31.751287,-93.090210
13,31.072209,-93.217620
20,31.114793,-93.279790
27,31.672295,-93.719970
20,30.806617,-92.652240
21,31.861406,-92.192590
48,31.200922,-92.726410
13,31.529155,-92.394180
18,31.494144,-93.175080
12,31.693192,-93.295860
7,31.206148,-92.804590
16,32.100491,-92.434420
18,31.252873,-93.023950
21,31.823038,-92.340170
13,31.861708,-92.291410
23,31.915828,-92.644500
7,31.163538,-92.501440
23,31.597407,-93.663970
27,34.215648,-91.988410
24,34.261359,-92.095920
22,34.189398,-92.044950
26,33.608935,-91.205770
44,33.580919,-92.264770
20,33.125032,-91.970370
25,33.525266,-91.479220
30,33.900515,-91.500410
37,33.118147,-91.261070
28,33.375479,-91.861880
21,34.004537,-91.578400
3,34.110042,-91.704880
21,33.224814,-91.791760
25,33.384421,-92.148970
0,33.346473,-92.319540
32,33.914079,-92.332510
22,33.351501,-91.271330
39,33.628723,-91.382360
23,33.620860,-91.762720
21,33.323463,-91.546330
73,34.154012,-91.800620
4,33.736301,-92.184470
61,33.133126,-91.531030
17,33.818318,-91.214054
12,33.236401,-91.479820
18,33.941582,-92.145750
76,33.763205,-91.272390
17,33.945654,-91.839570
16,33.737729,-91.418760
25,33.608004,-92.081010
23,33.873022,-91.242350
23,33.592313,-91.936070
31,33.059255,-91.558660
41,33.749668,-91.465700
27,33.578096,-92.813680
17,33.589009,-92.842649
24,33.733334,-92.646640
15,33.704074,-93.133640
8,33.326096,-92.538660
18,34.058224,-92.565190
14,33.686264,-93.019660
21,33.218456,-92.649110
18,33.091077,-93.184680
8,33.834201,-92.434210
20,33.913838,-93.138550
19,33.521575,-92.478980
29,33.525889,-92.392270
18,33.050688,-92.185010
13,33.067477,-92.764490
9,33.397936,-92.771160
37,33.362351,-93.200450
23,33.249608,-93.204270
14,33.325889,-92.904850
9,33.323051,-92.660950
20,33.350296,-92.737900
20,33.918550,-92.804840
24,33.412500,-93.062630
20,33.123334,-92.349880
28,33.741892,-92.488340
24,33.349370,-93.311760
100,33.832537,-93.123800
25,33.657969,-93.594860
0,33.780463,-94.243840
18,33.675597,-94.134650
15,33.822226,-94.132940
12,33.867903,-93.571360
22,33.102083,-93.673720
14,33.378452,-93.436920
21,34.038226,-94.335970
16,34.152505,-94.037860
14,33.098630,-93.952610
12,33.704850,-93.467790
22,33.731908,-94.387510
11,33.271824,-93.852020
18,33.638783,-93.808280
44,33.312764,-93.717340
20,34.163393,-94.304900
23,33.927425,-94.308340
27,33.326251,-93.589860
19,33.961768,-94.147170
10,33.920355,-93.637510
12,33.859173,-93.926920
26,33.985613,-93.852140
5,33.582879,-94.011510
22,33.428618,-93.992360
22,33.865305,-93.751200
27,33.806886,-93.365950
21,33.551439,-93.282690
23,33.740704,-93.917470
26,33.359960,-93.492930
15,33.108043,-93.472830
47,33.761309,-93.712730
35,33.741986,-94.148670
16,33.865609,-94.384080
25,34.506487,-93.019410
8,34.657742,-92.981100
17,34.470560,-93.088050
17,34.257603,-93.458220
8,34.033062,-93.426140
20,34.111837,-93.055850
9,34.285033,-93.195330
8,34.397266,-93.406300
18,34.373399,-93.705910
28,34.398483,-94.393980
20,34.082845,-93.517330
6,34.254277,-92.959710
22,34.320028,-93.599300
30,34.242380,-94.355350
26,34.496472,-94.369100
24,34.727093,-93.033150
11,34.251107,-93.760050
0,34.296270,-93.836560
25,34.588479,-94.215670
38,34.663502,-93.235910
12,34.571277,-93.583610
15,34.118589,-93.694010
0,34.229742,-93.886940
29,34.480095,-93.722980
15,34.606137,-93.823910
6,34.072187,-93.337040
16,34.424114,-93.240960
34,34.655204,-93.737480
7,34.522254,-93.256620
27,34.679542,-93.617880
8,34.669401,-93.485700
17,34.299569,-94.034790
21,34.381056,-94.197160
38,34.302177,-94.350830
0,34.055486,-93.189406
0,34.055486,-93.189406
25,35.058503,-92.887620
9,34.644387,-92.502230
24,34.403216,-91.409530
27,34.252213,-91.767900
26,35.569503,-91.104350
32,35.251768,-91.356030
10,34.998573,-91.984170
22,35.321261,-91.549890
9,34.523858,-92.469890
12,35.095774,-91.906360
15,35.452494,-92.362790
44,35.429694,-91.107230
10,34.564734,-92.595620
7,34.993579,-92.621830
24,34.864607,-91.404080
7,34.804791,-92.289250
17,35.461798,-91.463530
29,34.867846,-91.192710
4,34.606079,-92.494720
12,34.967043,-92.035370
8,34.776306,-91.746350
2,35.043093,-93.006890
24,34.505369,-91.302130
18,35.365909,-92.578760
34,34.697068,-91.293470
12,35.423473,-92.679420
20,35.586064,-92.483550
16,35.075467,-92.434010
17,35.074617,-92.444426
0,35.105306,-92.354915
39,35.011873,-91.254490
33,34.541185,-91.875767
0,34.438327,-91.269070
19,35.339128,-92.403600
11,34.955641,-91.523990
22,34.745671,-91.469450
23,34.283347,-91.325150
14,35.624351,-92.160560
10,35.141743,-92.076410
21,34.537850,-91.921590
11,35.220931,-92.217210
0,34.289650,-91.136320
25,35.814005,-92.322430
7,34.109348,-91.368750
18,34.147410,-92.316410
14,35.236993,-92.375730
100,35.179148,-91.259428
10,35.091184,-91.584510
0,35.311481,-92.275050
22,35.320423,-92.749600
17,34.781079,-91.592880
6,34.521090,-92.297430
21,35.564065,-92.164900
23,35.169853,-91.708330
22,34.584347,-91.148730
39,35.023369,-92.710470
8,34.516932,-91.765020
12,34.396301,-91.662010
17,35.043690,-91.120290
16,34.879419,-92.122440
34,34.401717,-92.202720
8,35.567694,-92.827560
13,35.319143,-91.651480
41,35.233947,-91.670480
23,34.604268,-92.014790
22,34.176180,-92.654630
41,35.362742,-91.827500
13,34.796400,-91.909490
6,34.581202,-92.823600
4,35.598238,-92.263580
0,34.908539,-92.117220
13,35.224432,-91.152910
11,35.125583,-91.825080
17,34.598551,-92.381690
17,34.364093,-92.814600
15,34.969848,-92.424830
10,35.145915,-92.546480
0,34.726737,-91.109580
21,35.156491,-92.758580
10,35.227869,-92.130330
23,35.586065,-91.246950
12,34.854746,-92.399810
47,34.763924,-92.264630
12,34.799541,-92.247640
25,34.777238,-92.179130
22,34.813269,-92.302290
11,34.855962,-92.219970
17,35.432905,-91.819010
23,34.774077,-92.754900
38,35.256759,-91.238190
16,35.056424,-92.794320
19,34.965699,-92.868410
15,35.155206,-92.619750
19,34.320120,-92.639840
22,34.330808,-92.543490
21,35.638247,-92.066120
13,35.402236,-92.202040
10,34.443452,-92.185400
12,34.640886,-91.389200
9,34.880442,-92.551420
7,35.230036,-92.011060
15,35.341123,-92.061410
33,35.360830,-91.508750
10,34.383661,-91.154280
39,35.519210,-92.664880
4,34.689349,-92.077920
16,35.239022,-91.737760
14,34.319850,-92.393190
29,34.352844,-91.980780
25,35.619538,-92.325890
10,35.284619,-92.675400
14,35.290158,-92.557150
21,34.479852,-91.538540
100,35.594246,-91.450520
23,34.061917,-91.248280
5,34.433276,-92.660870
2,34.434204,-91.985850
9,35.391629,-91.229270
27,34.576099,-91.461380
12,35.102318,-92.221480
27,34.351954,-91.776810
13,35.008529,-91.922440
19,35.505158,-91.870840
0,35.163915,-92.452970
10,34.745692,-92.279870
23,34.739224,-92.277650
30,34.729159,-92.340190
14,34.752391,-92.335500
19,34.690671,-92.268650
6,34.771291,-92.342420
30,34.674192,-92.355570
10,34.715420,-92.470870
7,34.749723,-92.413450
4,34.783505,-92.408070
8,34.796399,-92.468210
10,34.771024,-92.371170
30,35.150009,-90.176360
27,34.719877,-90.897960
23,35.925991,-89.917670
1,34.764633,-90.545880
0,35.818518,-89.937510
22,35.061156,-90.815470
13,35.387053,-90.763070
25,35.286354,-90.253781
26,35.111687,-90.898900
23,35.232817,-90.331230
0,34.131527,-90.977930
0,35.621318,-90.005760
26,35.601699,-90.203860
28,35.266812,-90.464210
89,35.103643,-90.310960
33,34.305697,-90.855970
23,35.010683,-90.780480
0,35.443275,-90.178010
42,35.411831,-90.275370
0,34.935463,-91.027120
18,34.903767,-90.761290
37,34.485028,-90.646360
34,35.079258,-90.463990
12,35.396138,-90.997030
28,34.935197,-90.441530
29,35.512756,-90.145140
20,35.673312,-90.097400
0,34.297754,-91.004030
33,35.624419,-90.324900
20,34.554466,-90.769010
31,35.777085,-89.892140
50,35.013693,-90.723170
29,34.764904,-90.777930
12,35.200501,-90.202340
29,35.534421,-90.418920
26,34.550982,-90.944330
17,34.189902,-90.976940
10,34.805649,-91.005820
33,35.696385,-90.026310
17,34.981162,-90.965030
23,35.292009,-90.587500
10,34.554559,-90.842310
14,35.102775,-90.318840
0,35.679593,-90.341530
0,34.044682,-91.019400
45,34.498519,-91.051670
30,35.375704,-90.228480
26,35.473821,-90.360770
41,34.358049,-90.883660
39,34.546274,-90.658690
14,34.929287,-91.098660
8,35.051020,-90.635210
16,35.585875,-90.047420
18,35.229779,-90.832370
22,35.844795,-90.684430
10,35.781707,-90.745060
38,35.930405,-91.076640
13,35.747274,-90.569000
20,36.128323,-90.691140
10,36.323353,-90.810540
16,35.823762,-90.374020
14,36.120567,-91.150450
13,35.927057,-90.795890
15,35.920070,-90.570590
19,35.755308,-90.325810
20,35.786094,-90.970730
28,36.410344,-90.564790
39,36.384555,-90.731870
3,36.214050,-90.743830
4,35.855743,-90.043140
54,35.867472,-90.945370
6,35.744651,-90.222490
5,35.492930,-90.958730
19,36.334551,-90.190670
22,35.650914,-91.076180
14,35.555062,-90.717250
23,36.042319,-90.998270
14,36.216010,-91.158720
13,36.315305,-90.579060
26,36.205251,-90.499130
18,35.828470,-90.442470
24,35.941576,-90.226830
16,35.995653,-91.260550
41,36.437727,-90.388160
26,35.838210,-90.170290
16,36.179815,-90.390820
23,36.422163,-90.882390
8,35.972767,-91.023490
10,35.910391,-90.340160
20,36.167303,-90.815150
15,36.065711,-90.510200
5,36.281170,-90.669410
18,36.393325,-90.202770
21,36.304912,-91.014100
10,36.438645,-90.303020
4,36.092999,-91.062490
4,36.065739,-91.151810
21,36.206190,-91.279970
17,36.322642,-91.223270
20,36.260606,-90.281870
29,36.362896,-90.756760
57,36.458348,-90.143770
25,36.051063,-91.282090
0,35.843125,-90.675790
17,35.961971,-91.337130
12,36.460317,-90.705240
18,35.821708,-91.131400
21,35.623029,-90.527420
17,35.731301,-91.203180
17,36.068015,-90.944290
18,36.464979,-91.053000
10,35.626080,-90.895750
23,36.279796,-91.372450
19,35.781080,-91.638350
31,36.225645,-91.750190
23,36.245640,-91.637030
27,36.126021,-91.966190
12,36.132092,-92.166380
31,36.388724,-91.735300
